marca,modelo,year,kilometraje,combustible,ciudad,precio,marca_cat,modelo_cat,combustible_cat,ciudad_cat,depreciacion_estimada,prediction,grupo_depreciacion,scaledFeatures_0,scaledFeatures_1,scaledFeatures_2,scaledFeatures_3,scaledFeatures_4,scaledFeatures_5
ram,V700,2023,45588.0,diesel,cerrillos,7100000.0,59,715,1,11,155.7393230823225,0,Depreciacion Media,-0.92540659594235,-0.4834678343476267,0.49881815213585134,-0.24865367738210126,0.9118004852633309,1.2993191108652569
volkswagen,Amarok,2019,186935.0,diesel,cerrillos,16500000.0,73,89,1,11,88.2655026319168,1,Depreciacion Alta,0.02419910217710498,2.27438305670857,-0.6269417179081257,-0.28271410157416565,1.5415725922019679,1.2993191108652569
nissan,Navara,2022,71425.0,diesel,cerrillos,15400000.0,54,451,1,11,215.60776187942767,0,Depreciacion Media,-0.08692496887942698,0.02064327853215824,0.21737818462485708,-0.2184324092289981,0.6868818756423891,1.2993191108652569
nissan,Navara,2020,20819.0,diesel,cerrillos,21000000.0,54,451,1,11,1008.6455331412104,0,Depreciacion Media,0.47879757468109935,-0.9667409757695948,-0.34550175039713144,0.181888822164136,0.6868818756423891,1.2993191108652569
peugeot,Partner,2022,214397.0,diesel,cerrillos,8590000.0,57,489,1,11,40.06567225440536,1,Depreciacion Alta,-0.7748839906021385,2.810199884587374,0.21737818462485708,-0.30704511851799304,0.8218330414149542,1.2993191108652569
peugeot,Partner,2022,172668.0,diesel,cerrillos,9590000.0,57,489,1,11,55.5397900028378,1,Depreciacion Alta,-0.6738621078234731,1.9960166346217996,0.21737818462485708,-0.29923386652438533,0.8218330414149542,1.2993191108652569
nissan,Navara,2022,157257.0,diesel,cerrillos,18100000.0,54,451,1,11,115.09748311691615,1,Depreciacion Alta,0.18583411462296964,1.6953293891757197,0.21737818462485708,-0.2691694611324108,0.6868818756423891,1.2993191108652569
ford,Ranger,2022,35623.0,diesel,cerrillos,18900000.0,20,535,1,11,530.5412081742645,0,Depreciacion Media,0.266651620845902,-0.6778970343262255,0.21737818462485708,-0.059455687569147694,-0.842564669780015,1.2993191108652569
chevrolet,D-max,2020,228259.0,diesel,cerrillos,11990000.0,9,235,1,11,52.527819153596774,1,Depreciacion Alta,-0.43140958915467603,3.0806642669359277,-0.34550175039713144,-0.3007542933224305,-1.3373856109460869,1.2993191108652569
mitsubishi,L200,2022,139908.0,diesel,cerrillos,12500000.0,53,398,1,11,89.34378774775033,1,Depreciacion Alta,-0.3798884289375567,1.3568294202415792,0.21737818462485708,-0.2821697890067118,0.6418981537182008,1.2993191108652569
ram,V700 City,2022,120755.0,diesel,cerrillos,7900000.0,59,716,1,11,65.42117989996356,1,Depreciacion Alta,-0.8445890897194176,0.9831312298562203,0.21737818462485708,-0.2942457936798861,0.9118004852633309,1.2993191108652569
peugeot,Partner,2022,180832.0,diesel,cerrillos,8900000.0,57,489,1,11,49.21668058374301,1,Depreciacion Alta,-0.7435672069407522,2.1553061467768706,0.21737818462485708,-0.30242573838801434,0.8218330414149542,1.2993191108652569
peugeot,Partner,2022,187754.0,diesel,cerrillos,9350000.0,57,489,1,11,49.79894010811962,1,Depreciacion Alta,-0.6981073596903528,2.2903627370680755,0.21737818462485708,-0.30213181688990215,0.8218330414149542,1.2993191108652569
ram,V700,2022,52808.0,diesel,cerrillos,7290000.0,59,715,1,11,138.0446514798614,0,Depreciacion Media,-0.9062124382144036,-0.34259690370583207,0.21737818462485708,-0.2575858531014543,0.9118004852633309,1.2993191108652569
peugeot,Partner,2023,209238.0,diesel,cerrillos,9900000.0,57,489,1,11,47.314315208923766,1,Depreciacion Alta,-0.6425453241620868,2.70954155616895,0.49881815213585134,-0.3033860422688694,0.8218330414149542,1.2993191108652569
ram,V700 City,2022,180051.0,diesel,cerrillos,7290000.0,59,716,1,11,40.48830337902384,1,Depreciacion Alta,-0.9062124382144036,2.140067892368111,0.21737818462485708,-0.30683177658351857,0.9118004852633309,1.2993191108652569
ram,V700 City,2022,144598.0,diesel,cerrillos,6990000.0,59,716,1,11,48.34058326821071,1,Depreciacion Alta,-0.9365190030480032,1.448336991531055,0.21737818462485708,-0.30286798763374206,0.9118004852633309,1.2993191108652569
nissan,Navara,2022,121360.0,diesel,cerrillos,17290000.0,54,451,1,11,142.46751427559101,1,Depreciacion Alta,0.10400638957225065,0.9949355114404703,0.21737818462485708,-0.2553532155842623,0.6868818756423891,1.2993191108652569
ram,V700,2023,31475.0,diesel,cerrillos,7990000.0,59,715,1,11,253.84419875460668,0,Depreciacion Media,-0.8354971202693378,-0.7588295302129517,0.49881815213585134,-0.1991308601116047,0.9118004852633309,1.2993191108652569
ram,700,2022,46386.0,diesel,cerrillos,8290000.0,59,66,1,11,178.71386379804687,0,Depreciacion Media,-0.8051905554357381,-0.46789788938195465,0.21737818462485708,-0.23705625193365504,0.9118004852633309,1.2993191108652569
ram,V700,2022,48823.0,diesel,cerrillos,7900000.0,59,715,1,11,161.8056693429461,0,Depreciacion Media,-0.8445890897194176,-0.42034907248804143,0.21737818462485708,-0.24559141818952074,0.9118004852633309,1.2993191108652569
ford,Ranger,2023,35735.0,diesel,cerrillos,12500000.0,20,535,1,11,349.7873293037833,0,Depreciacion Media,-0.3798884289375567,-0.6757117788924469,0.49881815213585134,-0.15069928023357634,-0.842564669780015,1.2993191108652569
ram,V700,2023,55590.0,diesel,cerrillos,8900000.0,59,715,1,11,160.09785756687234,0,Depreciacion Media,-0.7435672069407522,-0.28831671962751176,0.49881815213585134,-0.2464535124528214,0.9118004852633309,1.2993191108652569
ram,V700,2022,85297.0,diesel,cerrillos,7300000.0,59,715,1,11,85.58231142582476,1,Depreciacion Alta,-0.9052022193866168,0.29130277297301344,0.21737818462485708,-0.2840685621643302,0.9118004852633309,1.2993191108652569
peugeot,Partner,2021,197522.0,diesel,cerrillos,8000000.0,57,489,1,11,40.50161247044648,1,Depreciacion Alta,-0.834486901441551,2.480948228828332,-0.06406178288613719,-0.30682505822525097,0.8218330414149542,1.2993191108652569
nissan,Navara,2023,137364.0,diesel,cerrillos,22900000.0,54,451,1,11,166.70913260291923,1,Depreciacion Alta,0.6707391519605637,1.3071929039600383,0.49881815213585134,-0.2431161761248203,0.6868818756423891,1.2993191108652569
peugeot,Partner,2024,72050.0,diesel,cerrillos,10100000.0,57,489,1,11,140.17848468445962,0,Depreciacion Media,-0.6223409476063537,0.03283778430101165,0.7802581196468457,-0.25650870549637467,0.8218330414149542,1.2993191108652569
ram,1500,2023,61959.0,diesel,cerrillos,35900000.0,59,8,1,11,579.406068431246,2,Depreciacion Baja,1.9840236280832142,-0.16404982804058799,0.49881815213585134,-0.03478896709402555,0.9118004852633309,1.2993191108652569
peugeot,Partner,2023,70288.0,diesel,cerrillos,9900000.0,57,489,1,11,140.84707422214,0,Depreciacion Media,-0.6425453241620868,-0.0015409663625398854,0.49881815213585134,-0.2561712050686272,0.8218330414149542,1.2993191108652569
peugeot,Partner,2022,156312.0,diesel,cerrillos,9390000.0,57,489,1,11,60.07177905868354,1,Depreciacion Alta,-0.6940664843792062,1.6768912964532134,0.21737818462485708,-0.2969461426539198,0.8218330414149542,1.2993191108652569
ram,V700,2022,63124.0,diesel,cerrillos,7790000.0,59,715,1,11,123.4059405940594,0,Depreciacion Media,-0.8557014968250708,-0.14131926928744523,0.21737818462485708,-0.26497539617263527,0.9118004852633309,1.2993191108652569
peugeot,Partner,2023,151720.0,diesel,cerrillos,10500000.0,57,489,1,11,69.2059767599739,1,Depreciacion Alta,-0.5819321944948875,1.5872958236682937,0.49881815213585134,-0.2923352484391954,0.8218330414149542,1.2993191108652569
maxus,T60,2023,80364.0,diesel,cerrillos,13900000.0,48,631,1,11,172.96086604865303,0,Depreciacion Media,-0.23845779304742512,0.19505397784060727,0.49881815213585134,-0.23996033447133158,0.41697954409725896,1.2993191108652569
ram,V700,2023,36675.0,diesel,cerrillos,6900000.0,59,715,1,11,188.13392954520668,0,Depreciacion Media,-0.945610972498083,-0.6573712422160913,0.49881815213585134,-0.23230105305616994,0.9118004852633309,1.2993191108652569
ram,V700,2022,45581.0,diesel,cerrillos,7590000.0,59,715,1,11,166.51309727524023,0,Depreciacion Media,-0.875905873380804,-0.4836044128122378,0.21737818462485708,-0.2432151337112265,0.9118004852633309,1.2993191108652569
peugeot,Partner,2023,85601.0,diesel,cerrillos,11690000.0,57,489,1,11,136.56222985444265,0,Depreciacion Media,-0.4617161539882757,0.29723418057898376,0.49881815213585134,-0.2583341716204918,0.8218330414149542,1.2993191108652569
peugeot,Partner,2023,78929.0,diesel,cerrillos,11990000.0,57,489,1,11,151.9067528189535,0,Depreciacion Media,-0.43140958915467603,0.16705539259531982,0.49881815213585134,-0.25058833838165423,0.8218330414149542,1.2993191108652569
ford,Ranger,2023,54559.0,diesel,cerrillos,15000000.0,20,535,1,11,274.9266862170088,0,Depreciacion Media,-0.12733372199089316,-0.30843277634381233,0.49881815213585134,-0.18848853304015786,-0.842564669780015,1.2993191108652569
peugeot,Partner,2022,117002.0,diesel,cerrillos,9290000.0,57,489,1,11,79.39967351264498,1,Depreciacion Alta,-0.7041686726570727,0.9099056616154093,0.21737818462485708,-0.2871895247620183,0.8218330414149542,1.2993191108652569
peugeot,Partner,2023,143631.0,diesel,cerrillos,10900000.0,57,489,1,11,75.88838141918235,1,Depreciacion Alta,-0.5415234413834213,1.4294696522054853,0.49881815213585134,-0.28896200625731894,0.8218330414149542,1.2993191108652569
nissan,Navara,2022,104344.0,diesel,cerrillos,22900000.0,54,451,1,11,219.46427715750636,1,Depreciacion Alta,0.6707391519605637,0.662932775179975,0.21737818462485708,-0.21648566091390775,0.6868818756423891,1.2993191108652569
peugeot,Partner,2023,93071.0,diesel,cerrillos,11490000.0,57,489,1,11,123.45281072717896,1,Depreciacion Alta,-0.48192053054400874,0.4429829135283197,0.49881815213585134,-0.2649517363797655,0.8218330414149542,1.2993191108652569
bmw,330,2023,41763.0,bencina,cerrillos,40900000.0,3,45,0,11,979.3123264055167,2,Depreciacion Baja,2.489133041976541,-0.5580982096530095,0.49881815213585134,0.16708157606984372,-1.607287942491217,-0.5034976824218809
ford,Ranger,2023,163835.0,diesel,cerrillos,23000000.0,20,535,1,11,140.38428672575014,1,Depreciacion Alta,0.6808413402384302,1.8236741234917482,0.49881815213585134,-0.2564048177251005,-0.842564669780015,1.2993191108652569
peugeot,Partner,2024,20270.0,diesel,cerrillos,15900000.0,57,489,1,11,784.3717626165458,0,Depreciacion Media,-0.03641402749009427,-0.9774526296369557,0.7802581196468457,0.06867662062830532,0.8218330414149542,1.2993191108652569
nissan,Navara,2022,73803.0,diesel,cerrillos,18900000.0,54,451,1,11,256.0836811012953,0,Depreciacion Media,0.266651620845902,0.0670409340814917,0.21737818462485708,-0.1980003813838599,0.6868818756423891,1.2993191108652569
peugeot,Partner,2023,62168.0,diesel,cerrillos,11900000.0,57,489,1,11,191.4137270987148,0,Depreciacion Media,-0.4405015586047559,-0.1599719853114834,0.49881815213585134,-0.23064542876824792,0.8218330414149542,1.2993191108652569
nissan,Navara,2022,113187.0,diesel,cerrillos,21990000.0,54,451,1,11,194.27854542884404,1,Depreciacion Alta,0.5788092386319781,0.8354703984023281,0.21737818462485708,-0.22919928377592272,0.6868818756423891,1.2993191108652569
peugeot,Landtrek,2024,24144.0,diesel,cerrillos,17900000.0,57,401,1,11,741.3543176641126,0,Depreciacion Media,0.16562973806723658,-0.9018662050792947,0.7802581196468457,0.046961644168426464,0.8218330414149542,1.2993191108652569
peugeot,Partner,2023,67991.0,diesel,cerrillos,11890000.0,57,489,1,11,174.87351453112132,0,Depreciacion Media,-0.4415117774325426,-0.04635821396422994,0.49881815213585134,-0.23899483973265642,0.8218330414149542,1.2993191108652569
ram,V700,2023,65130.0,diesel,cerrillos,6900000.0,59,715,1,11,105.94033563126622,0,Depreciacion Media,-0.945610972498083,-0.10217978357173331,0.49881815213585134,-0.2737919402757073,0.9118004852633309,1.2993191108652569
volkswagen,Amarok,2020,132981.0,diesel,cerrillos,17990000.0,73,89,1,11,135.2814666646614,1,Depreciacion Alta,0.17472170751731644,1.2216752739042231,-0.34550175039713144,-0.25898069403825824,1.5415725922019679,1.2993191108652569
jeep,Wrangler,2013,133220.0,bencina,santiago,21990000.0,34,748,0,70,165.06406647600605,1,Depreciacion Alta,0.5788092386319781,1.2263384529102326,-2.3155815229740915,-0.24394659671954333,-0.212792562841378,-0.5034976824218809
nissan,Qashqai,2015,120117.0,bencina,santiago,8190000.0,54,522,0,70,68.18295342912802,1,Depreciacion Alta,-0.8152927437136046,0.9706830783673747,-1.7527015879521028,-0.2928516651527354,0.6868818756423891,-0.5034976824218809
chevrolet,Captiva,2015,88948.0,bencina,santiago,9390000.0,9,152,0,70,105.56611091749204,1,Depreciacion Alta,-0.6940664843792062,0.36253819787234753,-1.7527015879521028,-0.2739808469125216,-1.3373856109460869,-0.5034976824218809
hyundai,Elantra,2015,94700.0,bencina,santiago,8790000.0,29,262,0,70,92.81844964678304,1,Depreciacion Alta,-0.7546796140464054,0.47476667336425926,-1.7527015879521028,-0.280415798237921,-0.4377111724623198,-0.5034976824218809
volkswagen,Tiguan,2015,75000.0,bencina,santiago,9990000.0,73,670,0,70,133.19822402367967,1,Depreciacion Alta,-0.6334533547120069,0.09039585152999975,-1.7527015879521028,-0.26003230379702363,1.5415725922019679,-0.5034976824218809
daihatsu,Terios,2015,97096.0,bencina,santiago,8590000.0,12,647,0,70,88.4682327981297,1,Depreciacion Alta,-0.7748839906021385,0.5215155306797357,-1.7527015879521028,-0.28261176446902403,-1.2024344451735218,-0.5034976824218809
volkswagen,Golf,2016,56417.0,bencina,santiago,11290000.0,73,315,0,70,200.1134389733773,1,Depreciacion Alta,-0.5021249070997419,-0.27218094959416494,-1.4712616204411084,-0.2262538606782575,1.5415725922019679,-0.5034976824218809
volkswagen,Golf,2016,113710.0,bencina,santiago,8990000.0,73,315,0,70,79.06007334382777,1,Depreciacion Alta,-0.7344752374906723,0.8456747608297046,-1.4712616204411084,-0.2873609531134648,1.5415725922019679,-0.5034976824218809
mini,Cooper,2016,67000.0,bencina,santiago,11990000.0,52,191,0,70,178.95255294697094,1,Depreciacion Alta,-0.43140958915467603,-0.06569382231132391,-1.4712616204411084,-0.23693576292609433,0.5969144317940124,-0.5034976824218809
hyundai,Santa Fe,2016,113500.0,diesel,santiago,15490000.0,29,590,1,70,136.47456850600435,1,Depreciacion Alta,-0.0778329994293471,0.8415774068913698,-1.4712616204411084,-0.25837842260099253,-0.4377111724623198,1.2993191108652569
haval,H6,2016,105498.0,bencina,santiago,6990000.0,27,347,0,70,66.25655219480754,1,Depreciacion Alta,-0.9365190030480032,0.6854487106315859,-1.4712616204411084,-0.2938241022070934,-0.5276786163106966,-0.5034976824218809
volvo,V60,2017,84948.0,bencina,santiago,14300000.0,74,712,0,70,168.33629589518418,1,Depreciacion Alta,-0.19804903993595893,0.2844933609516857,-1.1898216529301142,-0.24229479278541036,1.5865563141261563,-0.5034976824218809
jeep,Cherokee,2017,87888.0,bencina,santiago,13590000.0,34,169,0,70,154.62685887881304,1,Depreciacion Alta,-0.2697745767088114,0.34185631608837214,-1.1898216529301142,-0.24921524337046663,-0.212792562841378,-0.5034976824218809
jeep,Wrangler,2017,74009.0,bencina,santiago,23990000.0,34,748,0,70,324.14538575868124,1,Depreciacion Alta,0.7808530041893089,0.07106024318290578,-1.1898216529301142,-0.16364319638394592,-0.212792562841378,-0.5034976824218809
nissan,Versa,2017,56200.0,bencina,santiago,7890000.0,54,723,0,70,140.38896105051512,1,Depreciacion Alta,-0.8455993085472042,-0.27641488199711084,-1.1898216529301142,-0.2564024581509242,0.6868818756423891,-0.5034976824218809
nissan,Qashqai,2017,92898.0,bencina,santiago,9390000.0,54,522,0,70,101.07751428971248,1,Depreciacion Alta,-0.6940664843792062,0.4396074743315011,-1.1898216529301142,-0.27624666651705426,0.6868818756423891,-0.5034976824218809
chevrolet,Captiva,2017,95826.0,bencina,santiago,9990000.0,9,152,0,70,104.25036785039707,1,Depreciacion Alta,-0.6334533547120069,0.49673629495742555,-1.1898216529301142,-0.2746450269855317,-1.3373856109460869,-0.5034976824218809
peugeot,301,2017,118796.0,diesel,santiago,7390000.0,57,37,1,70,62.20695808816721,1,Depreciacion Alta,-0.896110249936537,0.9449087709743261,-1.1898216529301142,-0.2958683156836259,0.8218330414149542,1.2993191108652569
jac,S5,2017,75504.0,bencina,santiago,6090000.0,31,585,0,70,80.65691013840143,1,Depreciacion Alta,-1.0274386975488021,0.10022950098200314,-1.1898216529301142,-0.28655487842811855,-0.3477437286139431,-0.5034976824218809
peugeot,301,2017,134501.0,diesel,santiago,7990000.0,57,37,1,70,59.40432112533642,1,Depreciacion Alta,-0.8354971202693378,1.2513323119340747,-1.1898216529301142,-0.2972830718538437,0.8218330414149542,1.2993191108652569
mazda,Cx-3,2018,92670.0,bencina,santiago,14190000.0,49,222,0,70,153.12233600587024,1,Depreciacion Alta,-0.20916144704161213,0.4351589186270234,-0.90838168541912,-0.2499747184812136,0.4619632660214473,-0.5034976824218809
ford,Escape,2018,100469.0,bencina,santiago,9690000.0,20,269,0,70,96.44670050761421,1,Depreciacion Alta,-0.6637599195456065,0.5873268394130837,-0.90838168541912,-0.2785842765815185,-0.842564669780015,-0.5034976824218809
ford,Edge,2018,57533.0,bencina,santiago,13890000.0,20,260,0,70,241.42246323912818,0,Depreciacion Media,-0.23946801187521177,-0.25040644009330026,-0.90838168541912,-0.20540128585650239,-0.842564669780015,-0.5034976824218809
nissan,Versa,2018,68256.0,bencina,santiago,7790000.0,54,723,0,70,114.12748875573202,1,Depreciacion Alta,-0.8557014968250708,-0.04118774351823609,-0.90838168541912,-0.2696591091052883,0.6868818756423891,-0.5034976824218809
volkswagen,Golf,2018,110429.0,bencina,santiago,20490000.0,73,315,0,70,185.54740559630534,1,Depreciacion Alta,0.42727641446398,0.7816584833455317,-0.90838168541912,-0.2336067165311953,1.5415725922019679,-0.5034976824218809
chevrolet,Tracker,2018,97747.0,bencina,santiago,7590000.0,9,677,0,70,77.64864754266073,1,Depreciacion Alta,-0.875905873380804,0.5342173278885733,-0.90838168541912,-0.2880734333196021,-1.3373856109460869,-0.5034976824218809
chevrolet,Spin,2018,76507.0,bencina,santiago,7990000.0,9,613,0,70,104.43352329168192,0,Depreciacion Media,-0.8354971202693378,0.11979924383985908,-0.90838168541912,-0.27455257109698705,-1.3373856109460869,-0.5034976824218809
chery,Tiggo 3,2018,58857.0,bencina,santiago,6490000.0,8,660,0,70,110.26538448469196,0,Depreciacion Media,-0.9870299444373358,-0.22457359907256122,-0.90838168541912,-0.27160867871417527,-1.3823693328702753,-0.5034976824218809
volkswagen,Tiguan,2018,103000.0,bencina,santiago,12390000.0,73,670,0,70,120.2900942709294,1,Depreciacion Alta,-0.3910008360432099,0.6367097099746325,-0.90838168541912,-0.26654825875511046,1.5415725922019679,-0.5034976824218809
honda,Accord,2018,99800.0,bencina,santiago,13990000.0,28,83,0,70,140.17895612268416,1,Depreciacion Alta,-0.22936582359734523,0.574273840438103,-0.90838168541912,-0.25650846751687684,-0.48269489438650814,-0.5034976824218809
jeep,Grand Cherokee,2018,58500.0,bencina,santiago,25390000.0,34,319,0,70,434.00967504828975,0,Depreciacion Media,0.9222836400794405,-0.2315391007677303,-0.90838168541912,-0.10818428992534117,-0.212792562841378,-0.5034976824218809
suzuki,Baleno,2018,94500.0,bencina,santiago,9490000.0,68,112,0,70,100.42221775430947,1,Depreciacion Alta,-0.6839642961013396,0.47086443151822616,-0.90838168541912,-0.2765774567082488,1.3166539825810262,-0.5034976824218809
dodge,1500,2018,143035.0,bencina,santiago,20490000.0,14,8,0,70,143.25065018596717,1,Depreciacion Alta,0.42727641446398,1.4178409715043065,-0.90838168541912,-0.2549578927593594,-1.1124670013251452,-0.5034976824218809
suzuki,Swift,2018,78006.0,bencina,santiago,8190000.0,68,621,0,70,104.9905777686618,1,Depreciacion Alta,-0.8152927437136046,0.14904654647587712,-0.90838168541912,-0.27427137297218296,1.3166539825810262,-0.5034976824218809
ford,Ecosport,2019,105106.0,bencina,santiago,7790000.0,20,253,0,70,74.11494952762423,1,Depreciacion Alta,-0.8557014968250708,0.677800316613361,-0.6269417179081257,-0.28985722520444523,-0.842564669780015,-0.5034976824218809
ford,Ecosport,2019,129000.0,bencina,santiago,9990000.0,20,253,0,70,77.44126014527019,1,Depreciacion Alta,-0.6334533547120069,1.1440011499589344,-0.6269417179081257,-0.2881781213701683,-0.842564669780015,-0.5034976824218809
dodge,Journey,2019,56000.0,bencina,santiago,11290000.0,14,370,0,70,201.6035427938787,0,Depreciacion Media,-0.5021249070997419,-0.28031712384314394,-0.6269417179081257,-0.22550166422817214,-1.1124670013251452,-0.5034976824218809
volvo,Xc60,2019,140220.0,diesel,santiago,22900000.0,74,784,1,70,163.31362634698084,1,Depreciacion Alta,0.6707391519605637,1.3629169175213909,-0.6269417179081257,-0.24483020954773987,1.5865563141261563,1.2993191108652569
jeep,Grand Cherokee,2019,73422.0,bencina,santiago,20290000.0,34,319,0,70,276.343924928156,0,Depreciacion Media,0.4070720379082469,0.059607163364798654,-0.6269417179081257,-0.1877731185081088,-0.212792562841378,-0.5034976824218809
chery,Tiggo 3,2019,65409.0,bencina,santiago,7790000.0,8,660,0,70,119.09493961168018,0,Depreciacion Media,-0.8557014968250708,-0.09673615619651715,-0.6269417179081257,-0.2671515664438914,-1.3823693328702753,-0.5034976824218809
skoda,Octavia,2018,82212.0,bencina,santiago,9990000.0,65,465,0,70,121.51362923138676,1,Depreciacion Alta,-0.6334533547120069,0.23111069249795302,-0.90838168541912,-0.26593062484185626,1.1817028168084611,-0.5034976824218809
mg,Gt,2019,102188.0,bencina,santiago,7190000.0,51,340,0,70,70.35982346436505,1,Depreciacion Alta,-0.91631462649227,0.6208666080797381,-0.6269417179081257,-0.291752792785405,0.5519307098698241,-0.5034976824218809
jac,S2,2019,110873.0,bencina,santiago,6490000.0,31,584,0,70,58.53491350542057,1,Depreciacion Alta,-0.9870299444373358,0.7903214602437252,-0.6269417179081257,-0.2977219441769532,-0.3477437286139431,-0.5034976824218809
hyundai,Creta,2019,61000.0,bencina,santiago,10690000.0,29,209,0,70,175.24302880280652,0,Depreciacion Media,-0.5627380367669411,-0.18276107769231664,-0.6269417179081257,-0.23880831090185056,-0.4377111724623198,-0.5034976824218809
kia,Rio 5,2019,42695.0,bencina,santiago,9490000.0,39,558,0,70,222.26906501780027,0,Depreciacion Media,-0.6839642961013396,-0.5399137626504953,-0.6269417179081257,-0.21506981898213834,0.012126046779563767,-0.5034976824218809
jeep,Grand Cherokee,2019,62709.0,bencina,santiago,19990000.0,34,319,0,70,318.7689363737841,0,Depreciacion Media,0.3767654730746473,-0.14941642111796388,-0.6269417179081257,-0.1663571993183338,-0.212792562841378,-0.5034976824218809
nissan,X-trail,2019,70112.0,bencina,santiago,12990000.0,54,757,0,70,185.2723460699157,1,Depreciacion Alta,-0.3303877063760106,-0.004974939187049006,-0.6269417179081257,-0.23374556511104985,0.6868818756423891,-0.5034976824218809
fiat,Uno,2019,117200.0,bencina,santiago,5490000.0,19,708,0,70,46.842603732050065,1,Depreciacion Alta,-1.0880518272160014,0.913768881042982,-0.6269417179081257,-0.30362415970302875,-0.8875483917042034,-0.5034976824218809
hyundai,Accent,2019,118506.0,bencina,santiago,8490000.0,29,82,0,70,71.64133764250214,1,Depreciacion Alta,-0.784986178880005,0.9392505202975782,-0.6269417179081257,-0.29110589127272757,-0.4377111724623198,-0.5034976824218809
mg,3,2019,65000.0,bencina,santiago,6790000.0,51,29,0,70,104.45993138567098,0,Depreciacion Media,-0.9567233796037362,-0.10471624077165483,-0.6269417179081257,-0.27453924043218453,0.5519307098698241,-0.5034976824218809
kia,Sportage,2019,114838.0,bencina,santiago,12990000.0,39,615,0,70,113.11488257473506,1,Depreciacion Alta,-0.3303877063760106,0.8676834048413312,-0.6269417179081257,-0.2701702672972216,0.012126046779563767,-0.5034976824218809
ford,Explorer,2019,86309.0,bencina,santiago,19190000.0,20,277,0,70,222.33808365195227,0,Depreciacion Media,0.2959479668517149,0.3110481167139409,-0.6269417179081257,-0.2150349787442404,-0.842564669780015,-0.5034976824218809
jaguar,E-pace,2019,70898.0,bencina,santiago,21900000.0,33,250,0,70,308.89011128506746,0,Depreciacion Media,0.5697172691818982,0.010360871267861043,-0.6269417179081257,-0.17134397746124644,-0.25777628476556635,-0.5034976824218809
volkswagen,Voyage,2019,99588.0,bencina,santiago,6990000.0,73,731,0,70,70.18847463073232,1,Depreciacion Alta,-0.9365190030480032,0.570137464081308,-0.6269417179081257,-0.2918392887614648,1.5415725922019679,-0.5034976824218809
subaru,Forester,2019,105422.0,bencina,santiago,16590000.0,67,298,0,70,157.366039668763,1,Depreciacion Alta,0.033291071627184865,0.6839658587300933,-0.6269417179081257,-0.2478325195374057,1.2716702606568377,-0.5034976824218809
ford,Escape,2019,99270.0,bencina,santiago,10390000.0,20,269,0,70,104.66299322057802,1,Depreciacion Alta,-0.5930446016005407,0.5639328995461154,-0.6269417179081257,-0.2744367359024575,-0.842564669780015,-0.5034976824218809
toyota,Rav4,2019,125541.0,bencina,santiago,16790000.0,70,548,0,70,133.74010291376592,1,Depreciacion Alta,0.05349544818291795,1.076511877231792,-0.6269417179081257,-0.2597587662274321,1.4066214264294028,-0.5034976824218809
ford,Explorer,2019,102501.0,bencina,santiago,17190000.0,20,277,0,70,167.70404479912588,1,Depreciacion Alta,0.09390420129438412,0.6269736165687799,-0.6269417179081257,-0.24261394976190723,-0.842564669780015,-0.5034976824218809
nissan,Kicks,2019,88276.0,bencina,santiago,9690000.0,54,385,0,70,109.7681162703762,1,Depreciacion Alta,-0.6637599195456065,0.34942666526967636,-0.6269417179081257,-0.27185969705289936,0.6868818756423891,-0.5034976824218809
kia,Rio 4,2019,67200.0,bencina,santiago,8990000.0,39,557,0,70,133.77777116411957,0,Depreciacion Media,-0.7344752374906723,-0.06179158046529082,-0.6269417179081257,-0.2597397514958361,0.012126046779563767,-0.5034976824218809
mitsubishi,Outlander,2019,94139.0,bencina,santiago,11990000.0,53,483,0,70,127.36350116847248,1,Depreciacion Alta,-0.43140958915467603,0.46382088498613644,-0.6269417179081257,-0.2629776407316287,0.6418981537182008,-0.5034976824218809
nissan,Versa,2019,81067.0,bencina,santiago,8390000.0,54,723,0,70,103.49336359599349,1,Depreciacion Alta,-0.7950883671578716,0.20877035792941356,-0.6269417179081257,-0.27502715869006644,0.6868818756423891,-0.5034976824218809
renault,Duster,2019,76748.0,bencina,santiago,7790000.0,61,248,0,70,101.49969380708544,1,Depreciacion Alta,-0.8557014968250708,0.12450144526432896,-0.6269417179081257,-0.27603355255150525,1.0017679291117076,-0.5034976824218809
audi,Q2,2019,96160.0,bencina,santiago,15990000.0,1,509,0,70,166.28362849803975,0,Depreciacion Media,-0.027322058040014384,0.5032530388403008,-0.6269417179081257,-0.24333096832438622,-1.6972553863395938,-0.5034976824218809
audi,Q5,2019,85898.0,bencina,santiago,23900000.0,1,516,0,70,278.23373962444265,0,Depreciacion Media,0.7717610347392291,0.3030290097203429,-0.6269417179081257,-0.18681915014274506,-1.6972553863395938,-0.5034976824218809
mazda,Cx-5,2019,56046.0,bencina,santiago,16490000.0,49,225,0,70,294.21735329277215,0,Depreciacion Media,0.023188883349318325,-0.2794196082185563,-0.6269417179081257,-0.1787507073299429,0.4619632660214473,-0.5034976824218809
toyota,Rav4,2019,104091.0,bencina,santiago,17990000.0,70,548,0,70,172.82788302655342,1,Depreciacion Alta,0.17472170751731644,0.657996439244743,-0.6269417179081257,-0.2400274635906377,1.4066214264294028,-0.5034976824218809
